session_id,station_name,start_ts,end_ts,energy_kwh,ghg_savings_kg,port_type,plug_type,fee,ended_by,latitude,longitude,user_id
38143,PALO ALTO CA / BRYANT #5,2019-02-23T18:47:00.000Z,2019-02-23T19:19:00.000Z,2.965,1.245,Level 2,J1772,0.68,Plug Out at Vehicle,37.44669,-122.162231,546163
38144,PALO ALTO CA / BRYANT #1,2019-02-23T18:51:00.000Z,2019-02-23T20:26:00.000Z,9.336,3.921,Level 2,J1772,2.15,Plug Out at Vehicle,37.446613,-122.162308,2011451
38145,PALO ALTO CA / HAMILTON #2,2019-02-23T20:18:00.000Z,2019-02-23T22:08:00.000Z,4.322,1.815,Level 2,J1772,0.99,Plug Out at Vehicle,37.444706,-122.160324,546739
38146,PALO ALTO CA / BRYANT #6,2019-02-23T21:25:00.000Z,2019-02-23T23:17:00.000Z,4.405,1.85,Level 2,J1772,1.01,CPS Server,37.446667,-122.16217,710383
38147,PALO ALTO CA / TED THOMPSON #2,2019-02-23T23:27:00.000Z,2019-02-24T00:11:00.000Z,2.687,1.128,Level 2,J1772,0.62,Plug Out at Vehicle,37.42857,-122.143929,3275541
38148,PALO ALTO CA / TED THOMPSON #2,2019-02-24T08:01:00.000Z,2019-02-24T10:42:00.000Z,14.137,5.938,Level 2,J1772,3.25,CPS Server,37.42857,-122.143929,2572691
38149,PALO ALTO CA / CAMBRIDGE #1,2019-02-24T09:35:00.000Z,2019-02-24T10:03:00.000Z,1.494,0.628,Level 2,J1772,0.34,Plug Out at Vehicle,37.426155,-122.146065,178691
38150,PALO ALTO CA / CAMBRIDGE #5,2019-02-24T09:40:00.000Z,2019-02-24T10:36:00.000Z,2.989,1.255,Level 2,J1772,0.69,CPS Server,37.426228,-122.145981,3956231
38151,PALO ALTO CA / HAMILTON #2,2019-02-24T10:26:00.000Z,2019-02-24T11:51:00.000Z,4.375,1.838,Level 2,J1772,1.01,Plug Out at Vehicle,37.444706,-122.160324,756995
38152,PALO ALTO CA / CAMBRIDGE #4,2019-02-24T10:29:00.000Z,2019-02-24T11:49:00.000Z,3.308,1.389,Level 2,J1772,0.76,Plug Out at Vehicle,37.426178,-122.146034,1731351
38153,PALO ALTO CA / CAMBRIDGE #5,2019-02-24T10:39:00.000Z,2019-02-24T12:39:00.000Z,9.743,4.092,Level 2,J1772,2.24,Plug Out at Vehicle,37.426228,-122.145981,Unknown
38154,PALO ALTO CA / CAMBRIDGE #1,2019-02-24T10:45:00.000Z,2019-02-24T12:01:00.000Z,0.998,0.419,Level 2,J1772,0.77,Plug Out at Vehicle,37.426155,-122.146065,245041
38155,PALO ALTO CA / RINCONADA LIB 2,2019-02-24T11:02:00.000Z,2019-02-24T14:41:00.000Z,22.129,9.294,Level 2,J1772,5.09,Plug Out at Vehicle,37.445499,-122.138893,3935971
38156,PALO ALTO CA / HIGH #1,2019-02-24T11:54:00.000Z,2019-02-24T12:11:00.000Z,1.724,0.724,Level 2,J1772,0.4,Plug Out at Vehicle,37.443211,-122.163078,668005
38157,PALO ALTO CA / CAMBRIDGE #4,2019-02-24T11:58:00.000Z,2019-02-24T13:33:00.000Z,4.941,2.075,Level 2,J1772,1.14,Plug Out at Vehicle,37.426178,-122.146034,Unknown
38158,PALO ALTO CA / BRYANT #3,2019-02-24T12:35:00.000Z,2019-02-24T13:10:00.000Z,2.097,0.881,Level 2,J1772,0.48,Plug Out at Vehicle,37.446583,-122.162109,405145
38159,PALO ALTO CA / WEBSTER #3,2019-02-24T15:41:00.000Z,2019-02-24T18:25:00.000Z,15.998,6.719,Level 2,J1772,3.68,Plug Out at Vehicle,37.448273,-122.158234,642731
38160,PALO ALTO CA / HIGH #3,2019-02-24T16:00:00.000Z,2019-02-24T17:08:00.000Z,3.605,1.514,Level 2,J1772,0.83,Plug Out at Vehicle,37.443443,-122.163139,1605891
38161,PALO ALTO CA / TED THOMPSON #2,2019-02-24T16:33:00.000Z,2019-02-24T19:30:00.000Z,18.021,7.569,Level 2,J1772,4.14,Plug Out at Vehicle,37.42857,-122.143929,1416081
38162,PALO ALTO CA / HAMILTON #2,2019-02-24T17:21:00.000Z,2019-02-24T17:55:00.000Z,1.752,0.736,Level 2,J1772,0.4,Plug Out at Vehicle,37.444706,-122.160324,620451
38163,PALO ALTO CA / CAMBRIDGE #5,2019-02-24T17:44:00.000Z,2019-02-24T18:07:00.000Z,2.201,0.925,Level 2,J1772,0.51,Plug Out at Vehicle,37.426228,-122.145981,2425891
38164,PALO ALTO CA / BRYANT #5,2019-02-24T19:03:00.000Z,2019-02-24T20:20:00.000Z,4.283,1.799,Level 2,J1772,0.99,Plug Out at Vehicle,37.44669,-122.162231,610535
38165,PALO ALTO CA / HIGH #3,2019-02-24T19:59:00.000Z,2019-02-24T21:57:00.000Z,6.177,2.594,Level 2,J1772,1.42,Plug Out at Vehicle,37.443443,-122.163139,2149861
38166,PALO ALTO CA / WEBSTER #1,2019-02-24T22:21:00.000Z,2019-02-24T22:59:00.000Z,3.8,1.596,Level 2,J1772,0.87,Plug Out at Vehicle,37.448284,-122.158272,1025171
38167,PALO ALTO CA / HAMILTON #1,2019-02-25T05:32:00.000Z,2019-02-25T08:04:00.000Z,5.963,2.505,Level 2,J1772,1.37,Plug Out at Vehicle,37.444489,-122.16037,813201
38168,PALO ALTO CA / TED THOMPSON #3,2019-02-25T05:46:00.000Z,2019-02-25T06:00:00.000Z,0.542,0.228,Level 2,J1772,0.12,Customer,37.428623,-122.144043,196691
38169,PALO ALTO CA / HIGH #3,2019-02-25T06:07:00.000Z,2019-02-25T06:55:00.000Z,2.698,1.133,Level 2,J1772,0.62,Plug Out at Vehicle,37.443443,-122.163139,2478211
38170,PALO ALTO CA / WEBSTER #1,2019-02-25T06:43:00.000Z,2019-02-25T08:44:00.000Z,8.297,3.485,Level 2,J1772,1.92,Plug Out at Vehicle,37.448284,-122.158272,2454861
38171,PALO ALTO CA / HIGH #1,2019-02-25T08:12:00.000Z,2019-02-25T11:19:00.000Z,19.208,8.067,Level 2,J1772,4.42,CPS Server,37.443211,-122.163078,990681
38172,PALO ALTO CA / RINCONADA LIB 3,2019-02-25T08:54:00.000Z,2019-02-25T09:38:00.000Z,4.426,1.859,Level 2,J1772,1.02,Plug Out at Vehicle,37.445496,-122.138924,3416051
38173,PALO ALTO CA / WEBSTER #3,2019-02-25T09:20:00.000Z,2019-02-25T12:20:00.000Z,14.344,6.025,Level 2,J1772,3.3,Plug Out at Vehicle,37.448273,-122.158234,499051
38174,PALO ALTO CA / RINCONADA LIB 3,2019-02-25T09:42:00.000Z,2019-02-25T10:56:00.000Z,4.068,1.709,Level 2,J1772,0.94,Plug Out at Vehicle,37.445496,-122.138924,3568281
38175,PALO ALTO CA / HIGH #3,2019-02-25T09:43:00.000Z,2019-02-25T12:57:00.000Z,10.683,4.487,Level 2,J1772,2.32,Plug Out at Vehicle,37.443443,-122.163139,590341
38176,PALO ALTO CA / CAMBRIDGE #1,2019-02-25T10:15:00.000Z,2019-02-25T13:45:00.000Z,11.856,4.979,Level 2,J1772,2.73,Plug Out at Vehicle,37.426155,-122.146065,27293
38177,PALO ALTO CA / BRYANT #5,2019-02-25T10:55:00.000Z,2019-02-25T14:00:00.000Z,18.236,7.659,Level 2,J1772,4.19,Plug Out at Vehicle,37.44669,-122.162231,1637531
38178,PALO ALTO CA / TED THOMPSON #2,2019-02-25T11:18:00.000Z,2019-02-25T11:27:00.000Z,0.445,0.187,Level 2,J1772,0.1,Customer,37.42857,-122.143929,277597
38179,PALO ALTO CA / HAMILTON #2,2019-02-25T11:20:00.000Z,2019-02-25T14:59:00.000Z,19.899,8.358,Level 2,J1772,4.58,Plug Out at Vehicle,37.444706,-122.160324,2582511
38180,PALO ALTO CA / MPL #5,2019-02-25T11:59:00.000Z,2019-02-25T15:27:00.000Z,10.163,4.269,Level 2,J1772,2.34,Plug Out at Vehicle,37.422123,-122.113487,654387
38181,PALO ALTO CA / HIGH #3,2019-02-25T13:39:00.000Z,2019-02-25T17:18:00.000Z,6.268,2.633,Level 2,J1772,3.23,Plug Out at Vehicle,37.443443,-122.163139,1726531
38182,PALO ALTO CA / BRYANT #4,2019-02-25T13:56:00.000Z,2019-02-25T17:12:00.000Z,19.09,8.018,Level 2,J1772,4.39,Customer,37.446785,-122.162369,839666
38183,PALO ALTO CA / BRYANT #5,2019-02-25T14:07:00.000Z,2019-02-25T17:15:00.000Z,9.865,4.143,Level 2,J1772,2.27,Plug Out at Vehicle,37.44669,-122.162231,1184311
38184,PALO ALTO CA / BRYANT #6,2019-02-25T15:17:00.000Z,2019-02-25T17:16:00.000Z,11.995,5.038,Level 2,J1772,2.76,Plug Out at Vehicle,37.446667,-122.16217,208307
38185,PALO ALTO CA / RINCONADA LIB 2,2019-02-25T15:53:00.000Z,2019-02-25T17:19:00.000Z,7.238,3.04,Level 2,J1772,1.66,Plug Out at Vehicle,37.445499,-122.138893,511341
38186,PALO ALTO CA / TED THOMPSON #4,2019-02-25T16:18:00.000Z,2019-02-25T20:30:00.000Z,13.811,5.801,Level 2,J1772,3.18,Plug Out at Vehicle,37.4286,-122.14399,386449
38187,PALO ALTO CA / BRYANT #6,2019-02-25T17:23:00.000Z,2019-02-25T18:30:00.000Z,6.791,2.852,Level 2,J1772,1.56,Plug Out at Vehicle,37.446667,-122.16217,46043
38188,PALO ALTO CA / CAMBRIDGE #2,2019-02-25T17:52:00.000Z,2019-02-25T19:06:00.000Z,1.67,0.701,Level 2,J1772,0.38,Plug Out at Vehicle,37.426182,-122.146065,821495
38189,PALO ALTO CA / HIGH #4,2019-02-25T17:57:00.000Z,2019-02-25T23:30:00.000Z,34.014,14.286,Level 2,J1772,7.82,Plug Out at Vehicle,37.443138,-122.163239,1259071
38190,PALO ALTO CA / HAMILTON #2,2019-02-25T18:04:00.000Z,2019-02-25T19:08:00.000Z,5.883,2.471,Level 2,J1772,1.35,Plug Out at Vehicle,37.444706,-122.160324,155269
38191,PALO ALTO CA / HAMILTON #2,2019-02-25T19:16:00.000Z,2019-02-25T20:48:00.000Z,4.509,1.894,Level 2,J1772,1.04,Plug Out at Vehicle,37.444706,-122.160324,1794911
38192,PALO ALTO CA / HAMILTON #2,2019-02-26T07:24:00.000Z,2019-02-26T10:54:00.000Z,19.262,8.09,Level 2,J1772,4.43,Plug Out at Vehicle,37.444706,-122.160324,2517481
38193,PALO ALTO CA / TED THOMPSON #1,2019-02-26T08:15:00.000Z,2019-02-26T11:35:00.000Z,16.106,6.765,Level 2,J1772,3.7,Plug Out at Vehicle,37.428318,-122.144188,1550681
38194,PALO ALTO CA / WEBSTER #2,2019-02-26T08:19:00.000Z,2019-02-26T11:02:00.000Z,8.426,3.539,Level 2,J1772,1.94,Plug Out at Vehicle,37.448238,-122.158203,2080361
38195,PALO ALTO CA / TED THOMPSON #3,2019-02-26T08:35:00.000Z,2019-02-26T11:36:00.000Z,9.459,3.973,Level 2,J1772,2.18,Plug Out at Vehicle,37.428623,-122.144043,277491
38196,PALO ALTO CA / CAMBRIDGE #1,2019-02-26T08:37:00.000Z,2019-02-26T10:40:00.000Z,4.892,2.054,Level 2,J1772,2.38,Plug Out at Vehicle,37.426155,-122.146065,3821991
38197,PALO ALTO CA / BRYANT #6,2019-02-26T08:58:00.000Z,2019-02-26T11:59:00.000Z,8.77,3.683,Level 2,J1772,2.02,Plug Out at Vehicle,37.446667,-122.16217,1828981
38198,PALO ALTO CA / HAMILTON #1,2019-02-26T09:04:00.000Z,2019-02-26T12:00:00.000Z,6.169,2.591,Level 2,J1772,1.42,Plug Out at Vehicle,37.444489,-122.16037,1726531
38199,PALO ALTO CA / HIGH #1,2019-02-26T09:22:00.000Z,2019-02-26T12:21:00.000Z,18.252,7.666,Level 2,J1772,4.2,Plug Out at Vehicle,37.443211,-122.163078,2804551
38200,PALO ALTO CA / WEBSTER #1,2019-02-26T09:24:00.000Z,2019-02-26T11:22:00.000Z,8.166,3.43,Level 2,J1772,1.88,Plug Out at Vehicle,37.448284,-122.158272,499051
38201,PALO ALTO CA / RINCONADA LIB 1,2019-02-26T09:50:00.000Z,2019-02-26T18:37:00.000Z,53.131,22.315,Level 2,J1772,12.22,Plug Out at Vehicle,37.445496,-122.138863,3935971
38202,PALO ALTO CA / BRYANT #5,2019-02-26T10:34:00.000Z,2019-02-26T14:02:00.000Z,20.669,8.681,Level 2,J1772,4.75,Plug Out at Vehicle,37.44669,-122.162231,2845511
38203,PALO ALTO CA / WEBSTER #3,2019-02-26T10:49:00.000Z,2019-02-26T13:16:00.000Z,8.036,3.375,Level 2,J1772,1.85,Plug Out at Vehicle,37.448273,-122.158234,3508031
38204,PALO ALTO CA / CAMBRIDGE #5,2019-02-26T11:46:00.000Z,2019-02-26T13:56:00.000Z,0.506,0.213,Level 2,J1772,2.77,Plug Out at Vehicle,37.426228,-122.145981,211727
38205,PALO ALTO CA / MPL #4,2019-02-26T12:04:00.000Z,2019-02-26T12:34:00.000Z,1.291,0.542,Level 2,J1772,0.3,Plug Out at Vehicle,37.422104,-122.11351,679941
38206,PALO ALTO CA / WEBSTER #1,2019-02-26T12:07:00.000Z,2019-02-26T13:37:00.000Z,8.634,3.626,Level 2,J1772,1.99,Customer,37.448284,-122.158272,221301
38207,PALO ALTO CA / HAMILTON #1,2019-02-26T12:29:00.000Z,2019-02-26T15:02:00.000Z,9.795,4.114,Level 2,J1772,2.25,Plug Out at Vehicle,37.444489,-122.16037,208307
38208,PALO ALTO CA / HAMILTON #2,2019-02-26T12:47:00.000Z,2019-02-26T14:03:00.000Z,7.118,2.99,Level 2,J1772,1.64,Plug Out at Vehicle,37.444706,-122.160324,690077
38209,PALO ALTO CA / BRYANT #6,2019-02-26T12:50:00.000Z,2019-02-26T16:25:00.000Z,21.651,9.093,Level 2,J1772,4.98,Plug Out at Vehicle,37.446667,-122.16217,2596731
38210,PALO ALTO CA / CAMBRIDGE #4,2019-02-26T13:02:00.000Z,2019-02-26T13:10:00.000Z,0.422,0.177,Level 2,J1772,0.1,Plug Out at Vehicle,37.426178,-122.146034,589375
38211,PALO ALTO CA / TED THOMPSON #1,2019-02-26T13:08:00.000Z,2019-02-26T15:30:00.000Z,7.507,3.153,Level 2,J1772,1.73,Plug Out at Vehicle,37.428318,-122.144188,725647
38212,PALO ALTO CA / WEBSTER #3,2019-02-26T13:59:00.000Z,2019-02-26T16:39:00.000Z,14.886,6.252,Level 2,J1772,3.42,Plug Out at Vehicle,37.448273,-122.158234,756477
38213,PALO ALTO CA / TED THOMPSON #3,2019-02-26T14:18:00.000Z,2019-02-26T16:20:00.000Z,4.877,2.048,Level 2,J1772,1.12,Plug Out at Vehicle,37.428623,-122.144043,277491
38214,PALO ALTO CA / HAMILTON #2,2019-02-26T15:01:00.000Z,2019-02-26T15:17:00.000Z,0.797,0.335,Level 2,J1772,0.18,Customer,37.444706,-122.160324,619609
38215,PALO ALTO CA / CAMBRIDGE #3,2019-02-26T15:24:00.000Z,2019-02-26T16:41:00.000Z,2.542,1.068,Level 2,J1772,0.58,CPS Server,37.426208,-122.146011,282789
38216,PALO ALTO CA / TED THOMPSON #4,2019-02-26T15:29:00.000Z,2019-02-26T16:23:00.000Z,2.881,1.21,Level 2,J1772,0.66,Plug Out at Vehicle,37.4286,-122.14399,779957
38217,PALO ALTO CA / HIGH #4,2019-02-26T16:05:00.000Z,2019-02-26T18:27:00.000Z,14.558,6.115,Level 2,J1772,3.35,Customer,37.443138,-122.163239,1343611
38218,PALO ALTO CA / WEBSTER #2,2019-02-26T17:06:00.000Z,2019-02-26T19:09:00.000Z,5.186,2.178,Level 2,J1772,1.19,Plug Out at Vehicle,37.448238,-122.158203,Unknown
38219,PALO ALTO CA / BRYANT #5,2019-02-26T17:45:00.000Z,2019-02-26T20:16:00.000Z,15.456,6.491,Level 2,J1772,3.55,Plug Out at Vehicle,37.44669,-122.162231,1536111
38220,PALO ALTO CA / TED THOMPSON #4,2019-02-26T18:00:00.000Z,2019-02-26T19:11:00.000Z,3.821,1.605,Level 2,J1772,0.88,Plug Out at Vehicle,37.4286,-122.14399,590359
38221,PALO ALTO CA / HIGH #3,2019-02-26T18:19:00.000Z,2019-02-26T20:51:00.000Z,7.538,3.166,Level 2,J1772,1.73,Plug Out at Vehicle,37.443443,-122.163139,803297
38222,PALO ALTO CA / WEBSTER #2,2019-02-26T18:30:00.000Z,2019-02-26T19:23:00.000Z,2.854,1.199,Level 2,J1772,0.66,Plug Out at Vehicle,37.448238,-122.158203,329701
38223,PALO ALTO CA / HAMILTON #1,2019-02-27T05:15:00.000Z,2019-02-27T07:47:00.000Z,5.921,2.487,Level 2,J1772,1.36,Plug Out at Vehicle,37.444489,-122.16037,813201
38224,PALO ALTO CA / WEBSTER #2,2019-02-27T08:56:00.000Z,2019-02-27T12:12:00.000Z,7.009,2.944,Level 2,J1772,2.48,Plug Out at Vehicle,37.448238,-122.158203,2433971
38225,PALO ALTO CA / CAMBRIDGE #3,2019-02-27T09:01:00.000Z,2019-02-27T11:44:00.000Z,13.239,5.56,Level 2,J1772,3.04,Customer,37.426208,-122.146011,2765381
38226,PALO ALTO CA / HIGH #2,2019-02-27T09:18:00.000Z,2019-02-27T11:39:00.000Z,6.577,2.762,Level 2,J1772,1.51,Plug Out at Vehicle,37.443344,-122.163231,997831
38227,PALO ALTO CA / BRYANT #4,2019-02-27T09:53:00.000Z,2019-02-27T12:51:00.000Z,6.787,2.851,Level 2,J1772,2.17,Plug Out at Vehicle,37.446785,-122.162369,590341
38228,PALO ALTO CA / TED THOMPSON #3,2019-02-27T10:21:00.000Z,2019-02-27T13:43:00.000Z,20.021,8.409,Level 2,J1772,4.61,Plug Out at Vehicle,37.428623,-122.144043,2766721
38229,PALO ALTO CA / CAMBRIDGE #2,2019-02-27T11:20:00.000Z,2019-02-27T12:38:00.000Z,4.815,2.022,Level 2,J1772,1.11,Plug Out at Vehicle,37.426182,-122.146065,546163
38230,PALO ALTO CA / CAMBRIDGE #2,2019-02-27T11:34:00.000Z,2019-02-27T12:50:00.000Z,4.71,1.978,Level 2,J1772,1.08,Plug Out at Vehicle,37.426182,-122.146065,1155131
38231,PALO ALTO CA / TED THOMPSON #4,2019-02-27T11:39:00.000Z,2019-02-27T20:16:00.000Z,29.188,12.259,Level 2,J1772,12.75,CPS Server,37.4286,-122.14399,662265
38232,PALO ALTO CA / CAMBRIDGE #4,2019-02-27T11:43:00.000Z,2019-02-27T12:11:00.000Z,2.666,1.12,Level 2,J1772,0.61,Plug Out at Vehicle,37.426178,-122.146034,3529011
38233,PALO ALTO CA / HAMILTON #2,2019-02-27T11:46:00.000Z,2019-02-27T14:44:00.000Z,16.188,6.799,Level 2,J1772,3.72,Plug Out at Vehicle,37.444706,-122.160324,2517481
38234,PALO ALTO CA / CAMBRIDGE #1,2019-02-27T11:54:00.000Z,2019-02-27T13:30:00.000Z,6.729,2.826,Level 2,J1772,1.55,Plug Out at Vehicle,37.426155,-122.146065,695323
38235,PALO ALTO CA / HIGH #2,2019-02-27T12:09:00.000Z,2019-02-27T13:55:00.000Z,9.844,4.135,Level 2,J1772,2.27,Customer,37.443344,-122.163231,696553
38236,PALO ALTO CA / WEBSTER #2,2019-02-27T12:23:00.000Z,2019-02-27T14:15:00.000Z,4.662,1.958,Level 2,J1772,1.07,Plug Out at Vehicle,37.448238,-122.158203,Unknown
38237,PALO ALTO CA / HIGH #1,2019-02-27T12:55:00.000Z,2019-02-27T15:27:00.000Z,2.673,1.123,Level 2,J1772,1.65,CPS Server,37.443211,-122.163078,3140501
38238,PALO ALTO CA / WEBSTER #2,2019-02-27T14:13:00.000Z,2019-02-27T17:42:00.000Z,10.727,4.505,Level 2,J1772,2.47,Customer,37.448238,-122.158203,283441
38239,PALO ALTO CA / MPL #4,2019-02-27T15:11:00.000Z,2019-02-27T15:19:00.000Z,0.75,0.315,Level 2,J1772,0.17,Customer,37.422104,-122.11351,2501011
38240,PALO ALTO CA / MPL #4,2019-02-27T16:21:00.000Z,2019-02-27T17:22:00.000Z,6.028,2.532,Level 2,J1772,1.39,Plug Out at Vehicle,37.422104,-122.11351,407759
38241,PALO ALTO CA / TED THOMPSON #1,2019-02-27T16:36:00.000Z,2019-02-27T20:30:00.000Z,12.801,5.376,Level 2,J1772,2.94,Plug Out at Vehicle,37.428318,-122.144188,590359
38242,PALO ALTO CA / CAMBRIDGE #1,2019-02-27T17:05:00.000Z,2019-02-27T17:58:00.000Z,5.247,2.204,Level 2,J1772,1.21,Plug Out at Vehicle,37.426155,-122.146065,2703191
38243,PALO ALTO CA / HIGH #3,2019-02-27T17:28:00.000Z,2019-02-27T20:49:00.000Z,9.087,3.816,Level 2,J1772,4.44,Plug Out at Vehicle,37.443443,-122.163139,963341
38244,PALO ALTO CA / MPL #5,2019-02-27T19:14:00.000Z,2019-02-27T20:57:00.000Z,5.218,2.192,Level 2,J1772,1.2,Plug Out at Vehicle,37.422123,-122.113487,3623881
38245,PALO ALTO CA / HIGH #4,2019-02-28T06:18:00.000Z,2019-02-28T14:56:00.000Z,11.673,4.903,Level 2,J1772,11.12,Plug Out at Vehicle,37.443138,-122.163239,2132951
38246,PALO ALTO CA / HIGH #3,2019-02-28T06:59:00.000Z,2019-02-28T08:54:00.000Z,5.585,2.346,Level 2,J1772,1.28,Plug Out at Vehicle,37.443443,-122.163139,1589971
38247,PALO ALTO CA / BRYANT #2,2019-02-28T08:59:00.000Z,2019-02-28T12:36:00.000Z,14.269,5.993,Level 2,J1772,3.28,Customer,37.44651,-122.16214,839666
38248,PALO ALTO CA / WEBSTER #1,2019-02-28T09:00:00.000Z,2019-02-28T12:07:00.000Z,18.677,7.844,Level 2,J1772,4.3,Plug Out at Vehicle,37.448284,-122.158272,1885701
38249,PALO ALTO CA / WEBSTER #1,2019-02-28T09:21:00.000Z,2019-02-28T12:05:00.000Z,16.201,6.804,Level 2,J1772,3.73,Customer,37.448284,-122.158272,765771
38250,PALO ALTO CA / WEBSTER #3,2019-02-28T09:40:00.000Z,2019-02-28T12:40:00.000Z,9.286,3.9,Level 2,J1772,2.14,Plug Out at Vehicle,37.448273,-122.158234,521603
38251,PALO ALTO CA / BRYANT #6,2019-02-28T09:46:00.000Z,2019-02-28T13:01:00.000Z,14.783,6.209,Level 2,J1772,3.58,Plug Out at Vehicle,37.446667,-122.16217,3066541
38252,PALO ALTO CA / TED THOMPSON #1,2019-02-28T09:54:00.000Z,2019-02-28T13:03:00.000Z,18.253,7.666,Level 2,J1772,4.2,Plug Out at Vehicle,37.428318,-122.144188,218205
38253,PALO ALTO CA / BRYANT #4,2019-02-28T10:12:00.000Z,2019-02-28T12:42:00.000Z,13.73,5.767,Level 2,J1772,3.16,Plug Out at Vehicle,37.446785,-122.162369,639087
38254,PALO ALTO CA / TED THOMPSON #2,2019-02-28T10:51:00.000Z,2019-02-28T14:03:00.000Z,16.32,6.854,Level 2,J1772,3.75,Plug Out at Vehicle,37.42857,-122.143929,3174541
38255,PALO ALTO CA / RINCONADA LIB 2,2019-02-28T12:25:00.000Z,2019-02-28T15:45:00.000Z,13.828,5.808,Level 2,J1772,3.18,Plug Out at Vehicle,37.445499,-122.138893,262641
38256,PALO ALTO CA / CAMBRIDGE #5,2019-02-28T12:35:00.000Z,2019-02-28T14:32:00.000Z,6.071,2.55,Level 2,J1772,1.4,Plug Out at Vehicle,37.426228,-122.145981,887201
38257,PALO ALTO CA / RINCONADA LIB 3,2019-02-28T13:18:00.000Z,2019-02-28T14:35:00.000Z,4.138,1.738,Level 2,J1772,0.95,Plug Out at Vehicle,37.445496,-122.138924,2024201
38258,PALO ALTO CA / WEBSTER #1,2019-02-28T14:17:00.000Z,2019-02-28T16:21:00.000Z,12.153,5.104,Level 2,J1772,2.8,Plug Out at Vehicle,37.448284,-122.158272,3529011
38259,PALO ALTO CA / CAMBRIDGE #5,2019-02-28T14:51:00.000Z,2019-02-28T18:01:00.000Z,6.027,2.531,Level 2,J1772,2.37,Plug Out at Vehicle,37.426228,-122.145981,2105841
38260,PALO ALTO CA / RINCONADA LIB 3,2019-02-28T15:03:00.000Z,2019-02-28T15:40:00.000Z,3.65,1.533,Level 2,J1772,0.84,Plug Out at Vehicle,37.445496,-122.138924,2181301
38261,PALO ALTO CA / BRYANT #2,2019-02-28T16:14:00.000Z,2019-02-28T21:11:00.000Z,19.55,8.211,Level 2,J1772,4.5,Plug Out at Vehicle,37.44651,-122.16214,805945
38262,PALO ALTO CA / BRYANT #6,2019-02-28T17:45:00.000Z,2019-02-28T20:38:00.000Z,6.636,2.787,Level 2,J1772,1.78,Plug Out at Vehicle,37.446667,-122.16217,596467
38263,PALO ALTO CA / CAMBRIDGE #1,2019-02-28T17:59:00.000Z,2019-02-28T20:40:00.000Z,14.739,6.19,Level 2,J1772,3.39,Plug Out at Vehicle,37.426155,-122.146065,188257
38264,PALO ALTO CA / CAMBRIDGE #3,2019-02-28T18:45:00.000Z,2019-02-28T19:58:00.000Z,3.877,1.628,Level 2,J1772,0.89,Plug Out at Vehicle,37.426208,-122.146011,764729
38265,PALO ALTO CA / HIGH #3,2019-02-28T18:56:00.000Z,2019-02-28T19:19:00.000Z,2.251,0.945,Level 2,J1772,0.52,Plug Out at Vehicle,37.443443,-122.163139,831229
38266,PALO ALTO CA / TED THOMPSON #2,2019-02-28T20:07:00.000Z,2019-02-28T21:54:00.000Z,5.936,2.493,Level 2,J1772,1.37,Plug Out at Vehicle,37.42857,-122.143929,224101
38267,PALO ALTO CA / BRYANT #6,2019-02-28T21:47:00.000Z,2019-02-28T22:20:00.000Z,3.372,1.416,Level 2,J1772,0.78,Plug Out at Vehicle,37.446667,-122.16217,3651291
38268,PALO ALTO CA / HIGH #3,2019-03-01T06:55:00.000Z,2019-03-01T08:56:00.000Z,5.427,2.279,Level 2,J1772,1.25,CPS Server,37.443443,-122.163139,1589971
38269,PALO ALTO CA / HIGH #2,2019-03-01T06:59:00.000Z,2019-03-01T12:37:00.000Z,10.305,4.328,Level 2,J1772,5.63,Plug Out at Vehicle,37.443344,-122.163231,2132951
38270,PALO ALTO CA / TED THOMPSON #1,2019-03-01T07:49:00.000Z,2019-03-01T10:19:00.000Z,7.837,3.291,Level 2,J1772,1.8,Customer,37.428318,-122.144188,277597
38271,PALO ALTO CA / HAMILTON #2,2019-03-01T08:28:00.000Z,2019-03-01T11:39:00.000Z,5.951,2.499,Level 2,J1772,2.24,Plug Out at Vehicle,37.444706,-122.160324,1726531
38272,PALO ALTO CA / WEBSTER #1,2019-03-01T09:21:00.000Z,2019-03-01T12:10:00.000Z,16.501,6.931,Level 2,J1772,3.8,Plug Out at Vehicle,37.448284,-122.158272,1633901
38273,PALO ALTO CA / HIGH #3,2019-03-01T09:35:00.000Z,2019-03-01T12:52:00.000Z,19.707,8.277,Level 2,J1772,4.53,Plug Out at Vehicle,37.443443,-122.163139,3096931
38274,PALO ALTO CA / TED THOMPSON #4,2019-03-01T09:52:00.000Z,2019-03-01T13:05:00.000Z,10.074,4.231,Level 2,J1772,2.32,Plug Out at Vehicle,37.4286,-122.14399,277491
38275,PALO ALTO CA / CAMBRIDGE #5,2019-03-01T10:18:00.000Z,2019-03-01T10:30:00.000Z,1.045,0.439,Level 2,J1772,0.24,Plug Out at Vehicle,37.426228,-122.145981,2578751
38276,PALO ALTO CA / HAMILTON #2,2019-03-01T11:31:00.000Z,2019-03-01T12:24:00.000Z,1.941,0.815,Level 2,J1772,0.45,Plug Out at Vehicle,37.444706,-122.160324,706131
38277,PALO ALTO CA / CAMBRIDGE #1,2019-03-01T12:25:00.000Z,2019-03-01T13:46:00.000Z,4.173,1.753,Level 2,J1772,0.96,Plug Out at Vehicle,37.426155,-122.146065,887201
